cntry,news,polintr,vote,age,gndr,eduyrs,edutype,pdwrk,hincfel,pstplonl,contplt,netusoft,netustm,trstplt,trstprt,cptppola
SE,20,2,1,45,Male,12,Gymnasial uddannelse,1,1,2,2,5,600,6,6,1
SE,180,2,1,27,Male,12,Gymnasial uddannelse,1,1,2,2,5,360,4,6,2
SE,120,2,1,56,Female,12,Gymnasial uddannelse,1,1,2,2,5,360,4,5,2
SE,30,2,1,53,Male,15,Gymnasial uddannelse,1,2,2,2,5,210,7,8,4
SE,30,3,1,28,Male,16,Videregående uddannelse,1,1,2,2,5,NA,6,6,1
SE,210,1,1,76,Female,16,Universitetsuddannelse,0,2,1,2,5,NA,6,6,3
SE,60,2,1,56,Female,17,Universitetsuddannelse,1,1,2,2,5,240,7,7,3
SE,30,3,1,77,Female,11,NA,0,1,2,2,3,NA,2,3,2
SE,60,2,1,62,Female,23,Universitetsuddannelse,1,1,2,2,5,240,7,7,5
SE,240,2,1,82,Male,8,Grundskole,0,2,2,2,5,60,5,5,1
SE,60,2,1,69,Male,13,Gymnasial uddannelse,0,1,2,1,4,20,7,7,3
SE,10,4,2,39,Female,10,Gymnasial uddannelse,0,2,2,2,5,60,4,4,2
SE,90,3,1,29,Female,15,Gymnasial uddannelse,0,3,2,2,5,480,4,4,3
SE,90,1,1,52,Male,10,Grundskole,1,1,1,2,5,60,4,4,3
SE,10,2,1,63,Female,18,Universitetsuddannelse,1,1,2,2,5,240,5,5,2
SE,90,2,1,69,Female,17,Gymnasial uddannelse,0,2,1,2,4,90,3,8,3
SE,NA,2,1,30,Female,18,Universitetsuddannelse,1,1,2,2,5,840,5,5,4
SE,60,1,1,52,Female,17,Universitetsuddannelse,1,1,2,2,5,480,6,6,4
SE,40,2,1,69,Male,9,Grundskole,0,1,2,2,5,45,8,9,3
SE,45,1,2,59,Male,13,Gymnasial uddannelse,1,3,2,2,5,360,1,1,3
SE,90,2,1,58,Male,16,Universitetsuddannelse,1,1,2,1,5,240,4,6,4
SE,60,2,1,31,Female,15,Universitetsuddannelse,1,2,2,2,5,360,6,6,3
SE,240,1,1,51,Female,21,Universitetsuddannelse,1,3,1,2,5,720,6,6,3
SE,120,2,1,71,Female,14,Videregående uddannelse,0,1,2,2,2,NA,5,5,2
SE,60,2,1,53,Male,11,Gymnasial uddannelse,1,1,2,1,5,180,3,5,3
SE,150,1,1,87,Male,12,Gymnasial uddannelse,0,1,2,2,5,60,6,7,2
SE,30,3,1,31,Female,16,Universitetsuddannelse,1,1,2,2,5,180,7,6,3
SE,90,2,1,86,Female,14,Videregående uddannelse,0,1,2,2,1,NA,7,8,2
SE,62,3,1,42,Female,16,Videregående uddannelse,1,1,2,2,4,662,6,6,2
SE,45,1,1,29,Female,18,Universitetsuddannelse,0,1,1,2,5,150,5,5,3
SE,120,1,1,43,Male,12,Gymnasial uddannelse,1,1,2,1,5,420,8,7,5
SE,60,2,1,69,Male,11,Gymnasial uddannelse,0,1,2,2,5,60,0,3,3
SE,30,3,1,25,Male,12,Gymnasial uddannelse,1,2,2,2,5,480,2,6,2
SE,60,2,1,70,Male,12,Grundskole,0,2,2,2,5,90,5,6,2
SE,5,3,1,25,Male,16,Gymnasial uddannelse,0,1,2,2,5,360,4,5,2
SE,30,2,1,44,Male,17,Universitetsuddannelse,1,1,2,2,5,240,7,9,3
SE,15,1,1,40,Female,17,Universitetsuddannelse,1,2,1,2,5,240,7,7,3
SE,10,3,1,62,Female,17,Videregående uddannelse,1,2,2,2,5,60,5,5,1
SE,60,1,1,60,Male,16,Universitetsuddannelse,1,1,2,2,5,480,3,5,4
SE,60,2,1,67,Male,13,Videregående uddannelse,0,2,2,2,5,90,7,5,3
SE,45,2,1,60,Female,18,Universitetsuddannelse,1,1,2,2,5,120,7,7,2
SE,60,2,1,43,Female,18,Universitetsuddannelse,1,1,2,2,5,480,8,8,3
SE,60,1,1,53,Male,18,Universitetsuddannelse,1,1,2,2,5,600,7,7,3
SE,60,3,1,68,Female,9,Grundskole,1,1,2,1,5,480,2,2,1
SE,120,2,1,59,Female,22,Universitetsuddannelse,1,1,2,2,5,750,4,5,2
SE,120,2,1,36,Female,15,Videregående uddannelse,1,1,1,1,5,660,2,2,2
SE,20,3,1,21,Female,13,Gymnasial uddannelse,0,2,2,2,5,600,2,3,4
SE,10,2,1,40,Male,14,Videregående uddannelse,1,1,2,2,5,120,6,5,2
SE,90,2,1,71,Female,17,Universitetsuddannelse,0,1,1,2,5,120,4,6,3
SE,15,2,1,59,Female,11,Gymnasial uddannelse,1,1,2,2,5,60,6,6,3
SE,60,2,1,64,Male,9,Grundskole,1,1,2,2,5,180,8,5,3
SE,30,4,1,51,Male,11,Gymnasial uddannelse,1,1,2,2,5,60,3,4,1
SE,40,1,1,40,Male,17,Universitetsuddannelse,1,1,2,1,5,840,3,3,3
SE,10,4,1,39,Female,12,Gymnasial uddannelse,1,2,2,2,5,NA,6,6,2
SE,5,3,1,49,Male,18,Universitetsuddannelse,1,1,1,2,5,360,3,5,3
SE,90,2,1,69,Male,13,Gymnasial uddannelse,0,1,2,1,5,90,5,8,4
SE,120,2,1,70,Male,19,Universitetsuddannelse,1,1,2,2,5,120,8,7,3
SE,30,3,2,26,Male,11,Videregående uddannelse,1,2,1,2,5,NA,5,4,NA
SE,180,1,1,37,Male,22,Universitetsuddannelse,1,2,2,2,5,480,7,5,1
SE,180,4,1,42,Female,15,Gymnasial uddannelse,0,1,2,2,5,90,1,1,1
SE,120,3,1,75,Male,9,Grundskole,0,3,2,2,3,NA,6,7,2
SE,15,2,1,20,Female,13,Gymnasial uddannelse,0,1,2,2,5,480,6,5,4
SE,240,2,1,77,Female,18,Videregående uddannelse,0,1,1,2,5,120,4,6,2
SE,NA,1,1,89,Female,7,Grundskole,0,1,2,2,1,NA,7,7,2
SE,10,2,1,31,Female,17,Universitetsuddannelse,1,1,2,2,5,720,5,5,3
SE,30,3,1,74,Female,11,Gymnasial uddannelse,0,1,2,2,2,NA,5,5,1
SE,120,3,1,83,Male,14,Gymnasial uddannelse,0,1,2,1,3,NA,2,2,2
SE,60,1,1,51,Female,14,Gymnasial uddannelse,1,1,2,2,5,240,7,8,5
SE,5,2,1,51,Male,17,Universitetsuddannelse,1,1,2,2,5,600,3,4,3
SE,20,2,1,50,Male,13,Gymnasial uddannelse,1,1,2,2,5,720,5,5,3
SE,60,2,1,30,Female,19,Universitetsuddannelse,1,1,2,2,5,480,4,4,4
SE,15,4,2,53,Female,16,Universitetsuddannelse,1,1,2,2,4,255,0,0,NA
SE,45,2,1,56,Male,17,Universitetsuddannelse,1,1,1,1,5,360,9,8,4
SE,20,3,1,21,Female,12,Gymnasial uddannelse,1,2,1,2,5,360,7,7,2
SE,120,1,1,64,Male,20,Universitetsuddannelse,1,2,1,1,5,240,7,8,5
SE,60,2,1,41,Female,18,Universitetsuddannelse,1,1,2,2,5,540,4,2,3
SE,15,2,1,64,Male,11,Gymnasial uddannelse,1,1,2,2,5,120,6,6,2
SE,30,3,1,35,Female,19,Universitetsuddannelse,1,1,2,2,5,420,3,2,2
SE,30,2,1,47,Male,NA,Universitetsuddannelse,1,3,2,2,5,180,6,8,2
SE,120,2,1,45,Male,19,Universitetsuddannelse,1,2,1,2,5,720,4,4,3
SE,180,1,1,76,Male,17,Universitetsuddannelse,0,1,1,2,5,65,6,6,4
SE,30,3,1,62,Female,14,Videregående uddannelse,1,1,2,2,5,540,4,3,1
SE,45,3,1,46,Male,12,Gymnasial uddannelse,1,2,2,2,5,120,7,7,3
SE,30,2,1,55,Male,11,NA,1,1,1,1,3,NA,7,6,3
SE,105,2,1,88,Female,9,Gymnasial uddannelse,0,2,2,2,5,210,0,0,1
SE,120,2,1,81,Female,15,Gymnasial uddannelse,0,2,2,2,5,150,4,6,3
SE,30,3,1,31,Female,18,Universitetsuddannelse,1,2,2,2,5,360,4,5,1
SE,120,2,1,39,Male,12,Gymnasial uddannelse,1,1,2,2,5,120,8,8,3
SE,60,2,1,38,Male,18,Universitetsuddannelse,1,1,1,2,5,870,0,2,2
SE,120,2,1,34,Female,12,Gymnasial uddannelse,1,2,2,2,5,120,5,5,4
SE,30,3,1,69,Male,14,Gymnasial uddannelse,0,2,2,2,5,180,2,5,3
SE,120,1,2,71,Male,15,Gymnasial uddannelse,0,4,2,2,5,240,0,0,1
SE,0,4,1,75,Female,9,Grundskole,0,2,2,2,1,NA,1,1,1
SE,20,2,1,80,Male,14,Universitetsuddannelse,0,1,2,2,5,NA,6,6,4
SE,120,2,1,87,Male,11,Gymnasial uddannelse,0,1,2,1,5,180,6,6,1
SE,60,2,1,76,Male,16,Universitetsuddannelse,0,1,1,1,5,120,4,4,4
SE,60,2,1,78,Female,12,Universitetsuddannelse,0,1,2,2,5,30,4,NA,1
SE,60,1,1,67,Female,11,Gymnasial uddannelse,0,1,2,1,5,60,0,0,1
SE,90,2,1,51,Male,21,Universitetsuddannelse,1,1,2,2,5,240,6,8,3
SE,30,2,1,83,Female,8,Grundskole,0,1,2,2,2,NA,4,5,3
SE,90,1,1,50,Female,22,Universitetsuddannelse,1,1,2,1,5,120,4,4,5
SE,180,1,1,36,Male,14,Universitetsuddannelse,1,1,1,1,5,540,9,9,5
SE,120,2,1,75,Male,13,Gymnasial uddannelse,0,1,2,2,5,63,5,5,3
SE,120,2,1,68,Male,15,Universitetsuddannelse,1,1,2,2,5,360,8,8,3
SE,60,1,1,42,Male,16,Universitetsuddannelse,1,2,1,2,5,600,4,4,3
SE,90,2,1,84,Male,13,Grundskole,0,1,2,2,5,120,6,6,1
SE,60,2,1,20,Female,12,Gymnasial uddannelse,0,3,1,1,5,300,6,5,2
SE,NA,2,1,44,Female,21,Universitetsuddannelse,1,1,2,2,5,600,7,7,4
SE,120,2,1,69,Female,13,Gymnasial uddannelse,0,2,2,2,5,120,3,3,4
SE,120,3,1,80,Female,11,Grundskole,0,2,2,2,5,120,6,6,1
SE,60,2,1,54,Female,22,Universitetsuddannelse,1,1,2,2,5,300,5,3,2
SE,60,3,1,32,Male,16,Universitetsuddannelse,0,1,2,2,5,60,3,3,3
SE,120,1,1,82,Male,18,Universitetsuddannelse,0,1,2,2,5,180,6,6,5
SE,90,3,1,57,Male,13,Gymnasial uddannelse,1,1,2,2,5,180,4,6,3
SE,4,4,1,34,Female,22,Universitetsuddannelse,1,2,2,2,5,600,8,7,2
SE,60,3,1,69,Male,12,Videregående uddannelse,0,1,2,1,5,30,3,4,2
SE,60,2,1,62,Female,12,Gymnasial uddannelse,1,1,2,2,5,180,5,5,2
SE,20,1,1,55,Male,18,Universitetsuddannelse,1,1,2,2,5,240,3,3,4
SE,90,2,1,71,Female,14,Gymnasial uddannelse,0,1,2,2,5,90,4,5,3
SE,60,2,1,30,Male,16,Universitetsuddannelse,1,1,2,2,5,300,8,7,3
SE,40,2,1,49,Male,21,Universitetsuddannelse,1,2,1,2,5,600,4,3,3
SE,NA,2,1,84,Male,8,Gymnasial uddannelse,0,1,2,2,5,180,6,6,3
SE,45,1,1,53,Male,23,Universitetsuddannelse,1,1,1,1,5,360,5,6,4
SE,20,3,1,43,Female,16,Universitetsuddannelse,1,2,2,2,5,240,8,7,3
SE,60,3,1,47,Female,21,Universitetsuddannelse,1,1,1,1,5,240,5,5,5
SE,0,3,1,27,Female,13,Videregående uddannelse,1,1,2,2,5,180,2,6,4
SE,60,2,1,48,Female,14,Gymnasial uddannelse,1,1,2,2,5,120,6,6,3
SE,10,3,1,30,Female,14,Videregående uddannelse,1,2,1,2,5,120,3,3,2
SE,60,2,1,55,Female,17,Universitetsuddannelse,1,2,1,1,5,720,4,2,3
SE,30,2,1,45,Female,21,Universitetsuddannelse,1,2,2,2,5,480,5,5,3
SE,60,2,1,59,Male,16,Universitetsuddannelse,1,1,1,1,5,180,5,7,5
SE,120,3,1,58,Male,11,Gymnasial uddannelse,1,1,1,2,5,180,2,3,2
SE,90,1,1,54,Male,18,Universitetsuddannelse,1,1,2,2,5,180,8,7,5
SE,45,2,1,75,Female,9,Grundskole,0,1,2,2,5,60,9,9,2
SE,60,3,1,45,Female,14,Gymnasial uddannelse,1,1,2,2,5,300,3,3,3
SE,20,2,1,51,Female,19,Universitetsuddannelse,1,1,2,2,5,600,6,6,3
SE,30,2,1,52,Male,12,Gymnasial uddannelse,1,1,2,2,5,60,3,3,2
SE,20,2,1,51,Male,18,Universitetsuddannelse,1,1,2,2,5,120,7,7,4
SE,120,2,2,61,Male,11,Gymnasial uddannelse,1,1,1,2,5,60,2,2,3
SE,60,2,1,41,Female,18,Universitetsuddannelse,0,2,2,2,5,600,5,7,4
SE,NA,4,1,90,Male,6,Grundskole,0,1,2,2,1,NA,7,7,1
SE,30,3,1,30,Male,18,Universitetsuddannelse,1,2,2,2,5,720,7,7,3
SE,40,2,1,54,Male,17,Videregående uddannelse,1,1,2,2,5,480,9,9,2
SE,60,2,1,77,Male,7,Grundskole,0,1,2,2,1,NA,4,5,2
SE,NA,1,1,76,Male,9,Grundskole,0,1,2,2,3,NA,2,3,1
SE,120,1,1,67,Male,15,Videregående uddannelse,1,1,1,1,5,300,3,4,4
SE,90,2,1,80,Female,17,Videregående uddannelse,0,1,2,2,1,NA,5,6,3
SE,45,2,1,44,Male,22,Universitetsuddannelse,1,1,2,1,5,240,9,8,4
SE,60,2,1,53,Female,15,Universitetsuddannelse,1,1,2,2,5,300,5,6,3
SE,90,1,1,42,Male,18,Videregående uddannelse,1,1,2,2,5,330,6,4,4
SE,30,3,2,69,Male,NA,Videregående uddannelse,0,2,2,1,5,240,4,3,3
SE,30,2,1,73,Male,7,Grundskole,1,1,2,2,5,30,6,5,2
SE,60,2,1,66,Female,13,Gymnasial uddannelse,1,1,2,2,5,60,7,6,2
SE,240,4,1,25,Male,17,Gymnasial uddannelse,0,1,2,2,5,240,NA,NA,3
SE,10,3,2,24,Male,13,Gymnasial uddannelse,0,3,2,2,5,240,6,6,2
SE,NA,2,1,31,Male,12,Gymnasial uddannelse,1,1,2,2,3,NA,7,7,3
SE,60,2,1,81,Male,7,Grundskole,1,1,2,2,5,90,3,3,3
SE,180,1,1,64,Male,16,Universitetsuddannelse,0,1,1,2,5,120,9,8,5
SE,60,2,1,29,Female,12,Gymnasial uddannelse,1,2,2,2,5,120,5,3,2
SE,60,3,1,82,Female,8,Grundskole,0,2,2,2,5,120,5,3,1
SE,30,3,1,33,Male,15,Universitetsuddannelse,1,2,2,2,5,780,7,7,1
SE,120,2,1,28,Female,12,Gymnasial uddannelse,1,1,2,2,5,120,6,7,2
SE,90,1,1,55,Male,13,Gymnasial uddannelse,1,1,1,1,5,360,8,8,4
SE,30,3,1,21,Male,12,Gymnasial uddannelse,0,1,2,2,5,240,3,3,4
SE,30,3,1,47,Female,17,Universitetsuddannelse,1,2,2,2,5,240,5,7,4
SE,120,2,1,68,Male,11,Gymnasial uddannelse,0,3,2,2,4,210,6,6,2
SE,15,2,1,60,Female,16,Videregående uddannelse,1,1,2,2,5,480,4,3,2
SE,90,2,1,22,Female,14,Gymnasial uddannelse,0,2,1,2,5,300,4,4,3
SE,120,2,1,42,Female,15,Videregående uddannelse,1,1,2,2,5,600,6,6,2
SE,30,3,1,50,Male,12,Gymnasial uddannelse,1,1,1,2,5,240,6,7,3
SE,60,2,1,32,Male,17,Universitetsuddannelse,1,1,2,2,5,180,6,5,5
SE,90,2,1,67,Female,13,Videregående uddannelse,0,1,2,2,5,270,3,4,2
SE,150,2,1,80,Female,13,Videregående uddannelse,0,2,2,2,2,NA,3,4,2
SE,30,3,1,25,Female,18,Gymnasial uddannelse,0,1,2,2,5,540,4,4,3
SE,60,2,1,61,Male,16,Videregående uddannelse,1,1,1,2,5,540,8,7,2
SE,60,2,1,23,Female,14,Gymnasial uddannelse,0,1,1,2,5,780,6,6,4
SE,120,1,1,50,Female,18,Universitetsuddannelse,1,2,2,1,5,600,7,8,4
SE,60,2,1,29,Male,17,Universitetsuddannelse,1,1,2,2,5,660,8,7,2
SE,240,1,1,69,Female,18,Universitetsuddannelse,0,1,1,2,5,300,4,4,4
SE,120,2,1,78,Male,13,Gymnasial uddannelse,1,1,2,2,5,540,7,5,3
SE,120,1,1,72,Male,18,Universitetsuddannelse,0,2,2,2,5,240,1,1,2
SE,30,3,1,50,Female,15,Universitetsuddannelse,1,1,2,2,5,600,7,7,2
SE,60,1,1,55,Female,10,Gymnasial uddannelse,1,1,2,2,5,360,6,6,2
SE,90,1,1,75,Female,3,Videregående uddannelse,0,1,2,2,5,120,7,8,1
SE,90,2,1,67,Male,11,Gymnasial uddannelse,0,1,2,2,5,120,6,4,4
SE,NA,1,1,80,Male,11,Videregående uddannelse,0,1,2,2,5,600,2,4,2
SE,30,2,1,54,Male,13,Videregående uddannelse,1,2,2,2,5,180,6,7,3
SE,1,3,1,31,Female,17,Universitetsuddannelse,1,2,2,2,5,600,7,7,1
SE,60,1,1,39,Female,17,Universitetsuddannelse,1,2,1,2,5,120,6,5,4
SE,90,1,1,75,Male,15,Universitetsuddannelse,0,1,2,2,5,90,6,6,4
SE,90,2,1,23,Male,12,Gymnasial uddannelse,1,1,2,2,5,480,0,0,3
SE,20,2,1,38,Male,12,Gymnasial uddannelse,1,1,2,2,4,120,4,5,2
SE,60,2,1,39,Male,20,Universitetsuddannelse,1,1,2,2,5,660,3,3,2
SE,60,2,1,55,Male,11,Gymnasial uddannelse,1,1,1,1,5,210,8,8,3
SE,90,1,1,60,Male,13,Videregående uddannelse,1,3,1,2,5,150,2,2,3
SE,180,1,1,69,Male,22,Universitetsuddannelse,0,1,2,2,5,240,1,3,3
SE,60,3,1,54,Male,14,Videregående uddannelse,1,1,1,1,5,600,6,4,4
SE,120,1,1,86,Male,15,Videregående uddannelse,0,1,1,2,5,45,7,7,4
SE,10,2,1,48,Female,17,Universitetsuddannelse,1,1,2,2,5,540,5,6,3
SE,120,1,1,69,Male,21,Universitetsuddannelse,0,2,1,1,5,240,8,8,5
SE,20,3,2,66,Male,12,Gymnasial uddannelse,1,2,2,2,5,240,0,4,2
SE,60,2,1,43,Male,12,Gymnasial uddannelse,1,1,2,2,5,330,8,7,3
SE,45,2,1,59,Female,12,Gymnasial uddannelse,1,1,2,2,5,300,6,6,2
SE,60,3,2,83,Female,9,Grundskole,0,1,2,2,1,NA,4,6,2
SE,60,2,1,35,Male,16,Universitetsuddannelse,1,1,2,2,5,120,5,5,3
SE,30,2,1,79,Female,15,Videregående uddannelse,0,2,1,2,5,255,6,8,3
SE,120,3,1,68,Female,13,Gymnasial uddannelse,1,1,2,1,2,NA,3,3,3
SE,20,4,1,65,Male,23,Universitetsuddannelse,0,3,2,2,5,120,0,0,4
SE,10,2,1,31,Female,15,Grundskole,1,1,1,2,5,300,6,6,4
SE,60,1,1,82,Female,12,Videregående uddannelse,0,1,1,1,5,240,9,7,5
SE,60,2,1,39,Female,16,Universitetsuddannelse,1,1,2,2,5,600,4,4,2
SE,30,2,1,52,Male,18,Universitetsuddannelse,1,1,2,2,5,480,7,6,2
SE,30,3,1,44,Male,18,Universitetsuddannelse,1,1,2,2,5,720,7,7,3
SE,60,2,1,52,Female,18,Universitetsuddannelse,1,1,2,2,5,60,7,7,3
SE,NA,2,1,76,Female,10,Grundskole,0,1,2,2,3,NA,3,3,2
SE,90,2,1,61,Female,16,Universitetsuddannelse,1,1,2,2,5,480,7,8,4
SE,30,2,1,44,Male,13,Videregående uddannelse,1,2,2,2,5,240,5,5,3
SE,30,1,1,73,Male,13,Gymnasial uddannelse,0,1,2,2,5,200,5,5,2
SE,60,2,1,42,Male,17,Universitetsuddannelse,1,2,2,2,5,360,8,8,4
SE,30,2,1,25,Female,15,Gymnasial uddannelse,0,1,1,2,5,300,3,3,3
SE,NA,2,1,81,Male,11,Gymnasial uddannelse,0,2,2,2,4,60,3,2,2
SE,30,2,1,47,Male,16,Universitetsuddannelse,1,1,2,2,5,480,5,5,2
SE,10,3,1,55,Male,11,Gymnasial uddannelse,1,1,2,2,5,150,4,5,2
SE,30,2,1,65,Male,14,Universitetsuddannelse,0,1,1,1,5,240,2,2,3
SE,30,4,1,78,Female,14,Videregående uddannelse,0,2,2,2,5,180,1,1,1
SE,120,2,1,81,Male,7,Grundskole,0,2,2,2,4,15,5,4,3
SE,30,1,1,80,Male,9,Gymnasial uddannelse,1,NA,2,2,1,NA,2,4,4
SE,30,2,1,59,Male,12,Gymnasial uddannelse,1,1,2,2,5,90,7,7,2
SE,120,1,1,76,Male,9,Grundskole,0,1,1,1,5,NA,5,5,3
SE,10,2,1,32,Male,17,Gymnasial uddannelse,0,3,1,2,5,360,5,6,4
SE,60,3,1,56,Female,16,Universitetsuddannelse,1,1,1,2,5,240,3,3,4
SE,15,3,1,48,Female,17,Videregående uddannelse,1,1,2,1,5,540,7,5,4
SE,60,2,1,60,Female,15,Gymnasial uddannelse,0,2,NA,2,5,120,4,5,2
SE,60,1,1,72,Male,18,Universitetsuddannelse,0,2,1,1,5,180,10,10,5
SE,30,2,1,73,Male,10,Grundskole,0,2,2,2,5,60,4,4,2
SE,8,2,1,39,Female,16,Gymnasial uddannelse,1,1,1,1,5,600,2,2,4
SE,90,1,1,59,Male,11,Gymnasial uddannelse,0,2,2,2,5,90,5,6,3
SE,30,2,1,29,Male,15,Videregående uddannelse,1,2,2,2,5,300,8,9,4
SE,5,3,1,64,Female,17,Universitetsuddannelse,1,2,2,2,5,600,4,4,5
SE,35,2,1,59,Male,13,Videregående uddannelse,1,1,2,2,5,45,3,4,2
SE,129,2,2,34,Male,24,Videregående uddannelse,1,3,2,2,5,240,7,1,3
SE,60,2,1,71,Male,11,Gymnasial uddannelse,0,1,2,1,5,60,5,5,2
SE,90,1,1,75,Male,16,Universitetsuddannelse,0,1,2,2,5,60,3,4,3
SE,30,2,1,58,Female,15,Gymnasial uddannelse,1,4,1,2,5,360,3,3,2
SE,45,1,1,62,Male,17,Universitetsuddannelse,1,1,1,2,5,600,5,5,4
SE,30,2,1,48,Male,12,Gymnasial uddannelse,1,2,1,2,5,90,4,6,2
SE,180,2,1,80,Male,16,Videregående uddannelse,0,1,2,2,5,120,5,5,3
SE,60,2,1,53,Male,11,Gymnasial uddannelse,1,2,1,1,5,120,4,4,2
SE,30,3,1,85,Female,12,Videregående uddannelse,0,1,2,2,1,NA,5,7,1
SE,210,1,1,26,Male,15,Gymnasial uddannelse,0,1,2,2,5,720,7,6,4
SE,60,2,1,59,Male,11,Gymnasial uddannelse,1,1,2,1,5,90,7,7,1
SE,30,2,1,40,Male,20,Universitetsuddannelse,1,1,1,1,5,240,5,5,4
SE,0,3,2,20,Male,13,Gymnasial uddannelse,0,2,2,2,5,360,6,6,2
SE,35,1,1,43,Male,16,Universitetsuddannelse,1,2,2,2,5,733,4,6,5
SE,45,1,1,80,Female,20,Videregående uddannelse,0,3,1,1,5,60,7,6,3
SE,60,2,1,80,Female,10,Grundskole,0,1,1,1,4,30,7,8,3
SE,210,2,1,81,Female,16,Videregående uddannelse,0,1,2,2,5,30,6,5,3
SE,90,1,1,61,Female,20,Universitetsuddannelse,1,1,2,2,5,120,7,7,3
SE,60,2,1,34,Male,18,Universitetsuddannelse,1,1,1,2,5,660,5,5,2
SE,90,2,1,70,Female,14,Videregående uddannelse,1,1,1,1,5,90,7,7,3
SE,60,1,1,42,Female,19,Universitetsuddannelse,1,1,1,1,5,300,6,6,4
